order_id,billing1_location,billing1_location_type,billing1_viewport,billing2_location,billing2_location_type,billing2_viewport,shipping1_location,shipping1_location_type,shipping1_viewport,shipping2_location,shipping2_location_type,shipping2_viewport
158846,_,_,_,_,_,_,_,_,_,_,_,_
158849,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_,"{'lat': 23.8233374, 'lng': 90.4335797}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8246395302915, 'lng': 90.4361617}, 'southwest': {'lat': 23.8219415697085, 'lng': 90.43152030000002}}",_,_,_
158850,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_,"{'lat': 23.8263977, 'lng': 90.439783}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8281018, 'lng': 90.4433092}, 'southwest': {'lat': 23.8217883, 'lng': 90.4372669}}",_,_,_
158851,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158853,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158854,"{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}",_,_,_,"{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}",_,_,_
158855,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
158856,"{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.7781535, 'lng': 90.4147901}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7795111802915, 'lng': 90.4166786}, 'southwest': {'lat': 23.7768132197085, 'lng': 90.4122972}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158857,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158858,"{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}",_,_,_,"{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}",_,_,_
158859,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158860,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158861,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_
158863,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158864,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158866,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
158867,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
158869,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_,"{'lat': 23.8206687, 'lng': 90.43962479999999}",APPROXIMATE,"{'northeast': {'lat': 23.8228032, 'lng': 90.4419155}, 'southwest': {'lat': 23.8157623, 'lng': 90.4362451}}",_,_,_
158870,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}",_,_,_
158871,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158873,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158875,_,_,_,_,_,_,_,_,_,_,_,_
158876,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
158877,"{'lat': 23.8247878, 'lng': 90.4334474}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251537, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8198993, 'lng': 90.4313729}}",_,_,_,"{'lat': 23.8247878, 'lng': 90.4334474}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251537, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8198993, 'lng': 90.4313729}}",_,_,_
158878,"{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}","{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}","{'lat': 23.8617302, 'lng': 90.3962188}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8632191302915, 'lng': 90.3987509}, 'southwest': {'lat': 23.86052116970849, 'lng': 90.3939666}}","{'lat': 23.8192668, 'lng': 90.429143}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8206615802915, 'lng': 90.43048753029149}, 'southwest': {'lat': 23.81796361970849, 'lng': 90.42778956970848}}"
158879,"{'lat': 23.8207505, 'lng': 90.4436235}",ROOFTOP,"{'northeast': {'lat': 23.8220492302915, 'lng': 90.4449774802915}, 'southwest': {'lat': 23.8193512697085, 'lng': 90.44227951970849}}",_,_,_,"{'lat': 23.8207505, 'lng': 90.4436235}",ROOFTOP,"{'northeast': {'lat': 23.8220492302915, 'lng': 90.4449774802915}, 'southwest': {'lat': 23.8193512697085, 'lng': 90.44227951970849}}",_,_,_
158880,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}","{'lat': 23.7818314, 'lng': 90.4211794}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7831087802915, 'lng': 90.4225236802915}, 'southwest': {'lat': 23.7804108197085, 'lng': 90.41982571970848}}","{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}","{'lat': 23.7818314, 'lng': 90.4211794}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7831087802915, 'lng': 90.4225236802915}, 'southwest': {'lat': 23.7804108197085, 'lng': 90.41982571970848}}"
158881,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_,"{'lat': 23.8123686, 'lng': 90.4354881}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8137113302915, 'lng': 90.43686603029151}, 'southwest': {'lat': 23.8110133697085, 'lng': 90.4341680697085}}",_,_,_
158882,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
158883,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158884,"{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}",_,_,_,"{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}",_,_,_
158885,"{'lat': 23.7792545, 'lng': 90.4148567}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7805734802915, 'lng': 90.41622343029151}, 'southwest': {'lat': 23.7778755197085, 'lng': 90.41352546970849}}",_,_,_,"{'lat': 23.7792545, 'lng': 90.4148567}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7805734802915, 'lng': 90.41622343029151}, 'southwest': {'lat': 23.7778755197085, 'lng': 90.41352546970849}}",_,_,_
158888,"{'lat': 23.8125862, 'lng': 90.437831}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82010820000002, 'lng': 90.440854}, 'southwest': {'lat': 23.81245229999997, 'lng': 90.4339007}}",_,_,_,"{'lat': 23.8125862, 'lng': 90.437831}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82010820000002, 'lng': 90.440854}, 'southwest': {'lat': 23.81245229999997, 'lng': 90.4339007}}",_,_,_
158889,"{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.824435, 'lng': 90.4334778}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8251488, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.819198, 'lng': 90.4313729}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158890,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158892,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_,"{'lat': 23.8628838, 'lng': 90.3961931}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8641957302915, 'lng': 90.3975236802915}, 'southwest': {'lat': 23.8614977697085, 'lng': 90.39482571970849}}",_,_,_
158894,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158895,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_,"{'lat': 23.8138432, 'lng': 90.4363142}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8149604302915, 'lng': 90.4384458}, 'southwest': {'lat': 23.8122624697085, 'lng': 90.43457769999999}}",_,_,_
158898,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158899,"{'lat': 23.7767661, 'lng': 90.4157939}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.77811318029151, 'lng': 90.4171623302915}, 'southwest': {'lat': 23.7754152197085, 'lng': 90.4144643697085}}",_,_,_,"{'lat': 23.7767661, 'lng': 90.4157939}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.77811318029151, 'lng': 90.4171623302915}, 'southwest': {'lat': 23.7754152197085, 'lng': 90.4144643697085}}",_,_,_
158900,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
158902,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158904,"{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}",_,_,_,"{'lat': 23.8228162, 'lng': 90.4361447}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.82281620000002, 'lng': 90.4410357}, 'southwest': {'lat': 23.81071049999997, 'lng': 90.4316125}}",_,_,_
158906,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_,"{'lat': 23.7648908, 'lng': 90.4128074}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7666399302915, 'lng': 90.4141800302915}, 'southwest': {'lat': 23.76394196970849, 'lng': 90.4114820697085}}",_,_,_
158907,_,_,_,_,_,_,_,_,_,_,_,_
158910,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_,"{'lat': 23.795498, 'lng': 90.4019588}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7992031, 'lng': 90.4034123802915}, 'southwest': {'lat': 23.7913045, 'lng': 90.40071441970849}}",_,_,_
158911,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_,"{'lat': 23.8144008, 'lng': 90.4351437}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8191881, 'lng': 90.44198279999999}, 'southwest': {'lat': 23.813252, 'lng': 90.427837}}",_,_,_
158913,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_,"{'lat': 23.8257126, 'lng': 90.4313001}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8266361, 'lng': 90.43638279999999}, 'southwest': {'lat': 23.8192152, 'lng': 90.42547979999999}}",_,_,_
158914,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}",_,_,_
158915,"{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.7657259, 'lng': 90.4151231}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7675631, 'lng': 90.4163706802915}, 'southwest': {'lat': 23.7634256, 'lng': 90.41367271970849}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158916,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}","{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158922,"{'lat': 23.8203925, 'lng': 90.4404169}",ROOFTOP,"{'northeast': {'lat': 23.8217743802915, 'lng': 90.44176303029151}, 'southwest': {'lat': 23.8190764197085, 'lng': 90.4390650697085}}",_,_,_,"{'lat': 23.8203925, 'lng': 90.4404169}",ROOFTOP,"{'northeast': {'lat': 23.8217743802915, 'lng': 90.44176303029151}, 'southwest': {'lat': 23.8190764197085, 'lng': 90.4390650697085}}",_,_,_
158924,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_
158927,_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}",_,_,_,"{'lat': 23.8191441, 'lng': 90.45259539999999}",APPROXIMATE,"{'northeast': {'lat': 23.83144, 'lng': 90.4843425}, 'southwest': {'lat': 23.8076484, 'lng': 90.42436839999999}}"
158928,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_,"{'lat': 23.8203181, 'lng': 90.4386793}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.8216508302915, 'lng': 90.441688}, 'southwest': {'lat': 23.8189528697085, 'lng': 90.43608809999999}}",_,_,_
158930,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_,"{'lat': 23.7698589, 'lng': 90.3676766}",GEOMETRIC_CENTER,"{'northeast': {'lat': 23.7710772302915, 'lng': 90.3687551802915}, 'southwest': {'lat': 23.7683792697085, 'lng': 90.3660572197085}}",_,_,_
